sap,desc,familia,usd,costo,precio,marca
"000059226-0000","HK1712-B","Agujas","6.038955000000001","77","153.99","INA"
"000059331-0000","HK1812-B","Agujas","6.218775000000001","79.29","158.58","INA"
"000701017-0968","HK1814-RS-L271","Agujas","8.586405000000001","109.48","218.95","INA"
"000701025-0968","HK1816-2RS-L271","Agujas","9.560430000000002","121.9","243.79","INA"
"000060631-0000","HK1816-AS1-B","Agujas","8.061930000000002","102.79","205.58","INA"
"000059285-0000","HK1816-B","Agujas","6.71328","85.59","171.19","INA"
"006007120-0000","HK2010","Agujas","7.762230000000001","98.97","197.94","INA"
"011407450-0000","HK2010-B","Agujas","6.428565000000002","81.96","163.93","INA"
"000060690-0000","HK2012-AS1-B","Agujas","7.762230000000001","98.97","197.94","INA"
"000059293-0000","HK2012-B","Agujas","6.3686250000000015","81.2","162.4","INA"
"001749129-0968","HK2016-2RS-AS1-L271","Agujas","25.798064999999998","328.93","657.85","FAG"
"000700983-0968","HK2016-2RS-L271","Agujas","9.890100000000002","126.1","252.2","INA"
"003593088-0000","HK2016-AS1-B","Agujas","8.316675","106.04","212.08","INA"
"003436365-0000","HK2016-B","Agujas","6.938055","88.46","176.92","INA"
"000700975-0968","HK2018-RS-L271","Agujas","9.440550000000002","120.37","240.73","INA"
"000792047-0968","HK2020-2RS-AS1-L271","Agujas","11.868120000000003","151.32","302.64","INA"
"000700967-0968","HK2020-2RS-L271","Agujas","10.4895","133.74","267.48","INA"
"000036226-0000","HK2020-AS1-B","Agujas","9.02097","115.02","230.03","INA"
"000036196-0000","HK2020-B","Agujas","7.672320000000002","97.82","195.64","INA"
"092582540-0000","HK2020-B-C01","Agujas","7.672320000000002","97.82","195.64","INA"
"006007201-0000","HK2020-HLA","Agujas","7.672320000000002","97.82","195.64","INA"
"006007201-0824","HK2020-HLA-L109/40","Agujas","8.421570000000003","107.38","214.75","INA"
"000173428-0000","HK2030-ZW","Agujas","10.609380000000002","135.27","270.54","INA"
"009031413-0000","HK2210-B","Agujas","8.496495000000001","108.33","216.66","INA"
"000060704-0000","HK2212-AS1-B","Agujas","8.031960000000002","102.41","204.81","INA"
"000059340-0000","HK2212-B","Agujas","6.698295000000002","85.4","170.81","INA"
"000701041-0968","HK2214-RS-L271","Agujas","9.245745000000001","117.88","235.77","INA"
"000701149-0968","HK2216-2RS-L271","Agujas","10.384605","132.4","264.81","INA"
"005783429-0000","HK2216-AS1-C","Agujas","8.736255000000002","111.39","222.77","INA"
"009117903-0000","HK2216-C","Agujas","7.3876050000000015","94.19","188.38","INA"
"000701068-0968","HK2218-RS-L271","Agujas","10.099890000000004","128.77","257.55","INA"
"000757306-0968","HK2220-2RS-AS1-L271","Agujas","14.265720000000002","181.89","363.78","INA"
"000701157-0968","HK2220-2RS-L271","Agujas","11.118870000000001","141.77","283.53","INA"
"000036366-0000","HK2220-AS1-B","Agujas","9.245745000000001","117.88","235.77","INA"
"000036358-0000","HK2220-B","Agujas","7.957035000000001","101.45","202.9","INA"
"003737497-0000","HK2512-AS1-B","Agujas","12.677310000000002","161.64","323.27","INA"
"003436810-0000","HK2512-B","Agujas","7.1178750000000015","90.75","181.51","INA"
"000700045-0968","HK2516-2RS-L271","Agujas","10.819170000000003","137.94","275.89","INA"
"003737535-0000","HK2516-AS1-B","Agujas","13.45653","171.57","343.14","INA"
"003737519-0000","HK2516-B","Agujas","7.672320000000002","97.82","195.64","INA"
"006007210-0000","HK2516-HLA","Agujas","7.237755000000001","92.28","184.56","INA"
"000720194-0968","HK2518-RS-AS1-L271","Agujas","14.580405000000003","185.9","371.8","INA"
"000675474-0968","HK2518-RS-L271","Agujas","10.4895","133.74","267.48","INA"
"000721182-0968","HK2520-2RS-AS1-L271","Agujas","12.947040000000003","165.07","330.15","INA"
"000700053-0968","HK2520-2RS-L271","Agujas","11.493495000000003","146.54","293.08","INA"
"006754945-0000","HK2520-AS1-B","Agujas","9.560430000000002","121.9","243.79","INA"
"006754910-0000","HK2520-B","Agujas","8.241750000000001","105.08","210.16","INA"
"006007228-0000","HK2520-HLA","Agujas","8.241750000000001","105.08","210.16","INA"
"001506609-0968","HK2524-2RS-AS1-L271","Agujas","16.558425000000003","211.12","422.24","INA"
"000701858-0968","HK2524-2RS-L271","Agujas","14.160825","180.55","361.1","INA"
"000173649-0000","HK2526","Agujas","9.440550000000002","120.37","240.73","INA"
"000229172-0000","HK2526-AS1","Agujas","10.384605000000002","132.4","264.81","INA"
"000701831-0968","HK2530-2RS-L271","Agujas","13.66632","174.25","348.49","INA"
"000173460-0000","HK2538-ZW","Agujas","13.06692","166.6","333.21","INA"
"003682919-0000","HK2816-B","Agujas","8.166825000000001","104.13","208.25","INA"
"003682919-0968","HK2816-B-L271","Agujas","9.02097","115.02","230.03","INA"
"000790885-0968","HK2820-2RS-L271","Agujas","12.227760000000002","155.9","311.81","INA"
"006667210-0000","HK2820-AS1-B","Agujas","10.084905000000003","128.58","257.17","INA"
"006666060-0000","HK2820-B","Agujas","8.646345000000002","110.24","220.48","INA"
"006666060-0716","HK2820-B-L025/50","Agujas","8.646345000000002","110.24","220.48","INA"
"009643877-0000","HK3012-A","Agujas","7.867125000000001","100.31","200.61","INA"
"003873625-0000","HK3012-AS1-B","Agujas","9.14085","116.55","233.09","INA"
"001032593-0000","HK3012-B","Agujas","7.867125000000001","100.31","200.61","INA"
"000790990-0968","HK3016-2RS-L271","Agujas","11.823165000000003","150.75","301.49","INA"
"003737594-0000","HK3016-B","Agujas","8.646345000000002","110.24","220.48","INA"
"000791008-0968","HK3018-RS-L271","Agujas","11.718270000000004","149.41","298.82","INA"
"001264605-0968","HK3020-2RS-AS1-L271","Agujas","15.074910000000003","192.21","384.41","INA"
"000790974-0968","HK3020-2RS-L271","Agujas","12.947040000000003","165.07","330.15","INA"
"006755046-0000","HK3020-AS1-B","Agujas","10.4895","133.74","267.48","INA"
"006754953-0000","HK3020-B","Agujas","9.14085","116.55","233.09","INA"
"001395874-0968","HK3024-2RS-L271","Agujas","13.51647","172.33","344.67","INA"
"000173827-0000","HK3026","Agujas","10.609380000000002","135.27","270.54","INA"
"000229237-0000","HK3026-AS1","Agujas","14.925060000000004","190.29","380.59","INA"
"000181005-0000","HK3038-ZW","Agujas","14.925060000000004","190.29","380.59","INA"
"003737616-0000","HK3512-B","Agujas","9.410580000000001","119.98","239.97","INA"
"003737616-0968","HK3512-B-L271","Agujas","9.410580000000001","119.98","239.97","INA"
"000790931-0968","HK3516-2RS-L271","Agujas","13.981005000000003","178.26","356.52","INA"
"007514476-0000","HK3516-AS1-B","Agujas","17.397585","221.82","443.64","INA"
"007514450-0000","HK3516-B","Agujas","10.174815000000002","129.73","259.46","INA"
"006007260-0000","HK3516-HLA","Agujas","10.174815000000002","129.73","259.46","INA"
"000790923-0968","HK3518-RS-L271","Agujas","13.726260000000002","175.01","350.02","INA"
"001417134-0968","HK3520-2RS-AS1-L271","Agujas","16.198785000000004","206.53","413.07","INA"
"000790958-0968","HK3520-2RS-L271","Agujas","14.955030000000002","190.68","381.35","INA"
"006810047-0000","HK3520-AS1-B","Agujas","12.197790000000003","155.52","311.04","INA"
"006810004-0000","HK3520-B","Agujas","10.819170000000003","137.94","275.89","INA"
"003737675-0000","HK4012-B","Agujas","11.523465","146.92","293.85","INA"
"006007279-0000","HK4012-HLA","Agujas","11.523465","146.92","293.85","INA"
"000256323-0968","HK4016-2RS-A-L271","Agujas","16.39359","209.02","418.04","INA"
"003737225-0000","HK4016-B","Agujas","12.13785","154.76","309.52","INA"
"000683116-0968","HK4018-RS-A-L271","Agujas","15.929055000000004","203.1","406.19","INA"
"000248835-0968","HK4020-2RS-A-L271","Agujas","17.127855","218.38","436.76","INA"
"001708937-0968","HK4020-2RS-AS1-A-L271","Agujas","25.279695000000007","322.32","644.63","INA"
"004112016-0000","HK4020-AS1-B","Agujas","18.04194","230.03","460.07","INA"
"007504187-0000","HK4020-B","Agujas","13.051935000000004","166.41","332.82","INA"
"006810055-0000","HK4512-B","Agujas","15.16482","193.35","386.7","INA"
"006007333-0000","HK4516-A-HLA","Agujas","13.66632","174.25","348.49","INA"
"000256331-0968","HK4518-RS-A-L271","Agujas","17.877105","227.93","455.87","INA"
"000256366-0968","HK4520-2RS-A-L271","Agujas","19.165815000000002","244.36","488.73","INA"
"004112040-0000","HK4520-AS1-B","Agujas","16.378605","208.83","417.65","INA"
"004112032-0000","HK4520-B","Agujas","14.955030000000002","190.68","381.35","INA"
"000193658-0000","HK5020","Agujas","17.067915000000003","217.62","435.23","INA"
"000026565-0000","HK5020-AS1","Agujas","18.506475000000002","235.96","471.92","INA"
"006007392-0000","HK5020-HLA","Agujas","17.067915000000003","217.62","435.23","INA"
"006007392-0758","HK5020-HLA-L019/60","Agujas","14.539335000000001","185.38","370.75","FAG"
"006007392-0702","HK5020-HLA-L271/STD","Agujas","17.067915000000003","217.62","435.23","INA"
"000245259-0968","HK5022-RS-A-L271","Agujas","22.08789","281.62","563.24","INA"
"000245240-0968","HK5024-2RS-A-L271","Agujas","23.316660000000002","297.29","594.57","INA"
"000193666-0000","HK5025","Agujas","18.641340000000003","237.68","475.35","INA"
"000127035-0000","HK5025-AS1","Agujas","19.390590000000003","247.23","494.46","INA"
"000095907-0000","HK50X57X16","Agujas","44.53542","567.83","1135.65","INA"
"006007430-0000","HK5520-HLA","Agujas","17.832150000000006","227.36","454.72","INA"
"000051470-0000","HK5528","Agujas","30.479490000000002","388.61","777.23","INA"
"000184128-0000","HK6012","Agujas","17.067915000000003","217.62","435.23","INA"
"000273236-0000","HK6020","Agujas","24.74023500000001","315.44","630.88","INA"
"000282650-0000","HK6032","Agujas","33.67129500000001","429.31","858.62","INA"
"000715697-0000","HK6032-AS1","Agujas","35.0649","447.08","894.15","INA"
"000827851-0000","PASE15-XL","Soportes de chumacera","43.29166500000001","551.97","1103.94","INA"
"000827878-0000","PASE17-XL","Soportes de chumacera","43.29166500000001","551.97","1103.94","INA"
"009641181-0000","PASE20-XL-N","Soportes de chumacera","44.655300000000004","569.36","1138.71","INA"
"007642784-0000","PASE20-XL-N-FA125","Soportes de chumacera","65.36457000000001","833.4","1666.8","INA"
"009642315-0000","PASE25-XL-N","Soportes de chumacera","50.454495000000016","643.29","1286.59","INA"
"094574820-0000","PASE30-N-FA106","Soportes de chumacera","64.93000500000001","827.86","1655.72","INA"
"094512850-0000","PASE30-XL-N","Soportes de chumacera","60.10483500000001","766.34","1532.67","INA"
"009642382-0000","PASE30-XL-N-I","Soportes de chumacera","60.10483500000001","766.34","1532.67","INA"
"094508429-0000","PASE35-XL-N","Soportes de chumacera","70.62430500000002","900.46","1800.92","INA"
"009642455-0000","PASE35-XL-N-I","Soportes de chumacera","70.62430500000002","900.46","1800.92","INA"
"094560889-0000","PASE40-XL-N","Soportes de chumacera","82.432485","1051.01","2102.03","INA"
"009642544-0000","PASE40-XL-N-I","Soportes de chumacera","82.432485","1051.01","2102.03","INA"
"000827932-0000","PASE45-XL","Soportes de chumacera","99.89001000000002","1273.6","2547.2","INA"
"094569959-0000","PASE50-XL-N","Soportes de chumacera","110.85903000000003","1413.45","2826.91","INA"
"009642668-0000","PASE50-XL-N-I","Soportes de chumacera","110.85903000000003","1413.45","2826.91","INA"
"000972398-0000","PASE55-XL","Soportes de chumacera","143.33152500000003","1827.48","3654.95","INA"
"094571023-0000","PASE60-XL-N","Soportes de chumacera","177.00282","2256.79","4513.57","INA"
"009642765-0000","PASE60-XL-N-I","Soportes de chumacera","177.00282","2256.79","4513.57","INA"
"000929204-0000","PASEY15-XL","Soportes de chumacera","39.455505","503.06","1006.12","INA"
"000882062-0000","PASEY20-XL-N","Soportes de chumacera","39.455505","503.06","1006.12","INA"
"000882070-0000","PASEY25-XL-N","Soportes de chumacera","46.69326000000001","595.34","1190.68","INA"
"000882089-0000","PASEY30-XL-N-I","Soportes de chumacera","55.789155","711.31","1422.62","INA"
"094613010-0000","PASEY35-XL-N","Soportes de chumacera","65.529405","835.5","1671","INA"
"000884960-0000","PASEY35-XL-N-I","Soportes de chumacera","65.529405","835.5","1671","INA"
"094513120-0000","PASEY40-XL-N","Soportes de chumacera","75.02989500000001","956.63","1913.26","INA"
"000884294-0000","PASEY40-XL-N-I","Soportes de chumacera","75.02989500000001","956.63","1913.26","INA"
"000949205-0000","PASEY45-XL","Soportes de chumacera","86.478435","1102.6","2205.2","INA"
"094571058-0000","PASEY50-XL-N","Soportes de chumacera","99.89001000000002","1273.6","2547.2","INA"
"000949213-0000","PASEY50-XL-N-I","Soportes de chumacera","99.89001000000002","1273.6","2547.2","INA"
"094571090-0000","PASEY60-XL-N","Soportes de chumacera","167.68215000000004","2137.95","4275.89","INA"
"000949221-0000","PASEY60-XL-N-I","Soportes de chumacera","167.68215000000004","2137.95","4275.89","INA"
"000948098-0000","PCJ15-XL","Soportes de chumacera","43.29166500000001","551.97","1103.94","INA"
"009640878-0000","PCJ20-XL-N","Soportes de chumacera","45.988965000000015","586.36","1172.72","INA"
"009640908-0000","PCJ25-XL-N","Soportes de chumacera","50.454495000000016","643.29","1286.59","INA"
"009627170-0000","PCJ25-XL-N-FA125","Soportes de chumacera","84.47044500000001","1077","2154","INA"
"009640924-0000","PCJ30-XL-N","Soportes de chumacera","60.10483500000001","766.34","1532.67","INA"
"009627260-0000","PCJ30-XL-N-FA125-I","Soportes de chumacera","99.05085","1262.9","2525.8","INA"
"096951877-0000","PCJ30-XL-N-SSA","Soportes de chumacera","64.64529","824.23","1648.45","INA"
"009640959-0000","PCJ35-XL-N","Soportes de chumacera","70.62430500000002","900.46","1800.92","INA"
"009627316-0000","PCJ35-XL-N-FA125","Soportes de chumacera","115.29459000000001","1470.01","2940.01","INA"
"009641009-0000","PCJ40-XL-N","Soportes de chumacera","82.432485","1051.01","2102.03","INA"
"009627340-0000","PCJ40-XL-N-FA125","Soportes de chumacera","118.15672500000001","1506.5","3013","INA"
"094569983-0000","PCJ45-XL","Soportes de chumacera","98.25664499999999","1252.77","2505.54","INA"
"003507530-0000","PCJ45-XL-FA125-I","Soportes de chumacera","156.71313","1998.09","3996.18","INA"
"000940089-0000","PCJ45-XL-I","Soportes de chumacera","98.25664499999999","1252.77","2505.54","INA"
"009641025-0000","PCJ50-XL-N","Soportes de chumacera","110.85903000000003","1413.45","2826.91","INA"
"094731195-0000","PCJ55-XL","Soportes de chumacera","144.54531","1842.95","3685.91","INA"
"000975664-0000","PCJ55-XL-I","Soportes de chumacera","144.54531","1842.95","3685.91","INA"
"009641050-0000","PCJ60-XL-N-I","Soportes de chumacera","177.00282","2256.79","4513.57","INA"
"000853402-0000","PCJT15-XL","Soportes de chumacera","43.29166500000001","551.97","1103.94","INA"
"000858250-0000","PCJT17-XL","Soportes de chumacera","43.29166500000001","551.97","1103.94","INA"
"009643613-0000","PCJT20-XL-N","Soportes de chumacera","44.655300000000004","569.36","1138.71","INA"
"009627910-0000","PCJT20-XL-N-FA125","Soportes de chumacera","68.196735","869.51","1739.02","INA"
"009643680-0000","PCJT25-XL-N","Soportes de chumacera","50.454495000000016","643.29","1286.59","INA"
"009627995-0000","PCJT25-XL-N-FA125","Soportes de chumacera","74.74518000000002","953","1906","INA"
"009643729-0000","PCJT30-XL-N","Soportes de chumacera","60.10483500000001","766.34","1532.67","INA"
"096953098-0000","PCJT30-XL-N-SSA","Soportes de chumacera","67.46247000000002","860.15","1720.29","INA"
"009643753-0000","PCJT35-XL-N","Soportes de chumacera","70.62430500000002","900.46","1800.92","INA"
"009628657-0000","PCJT35-XL-N-FA125","Soportes de chumacera","125.04982500000001","1594.39","3188.77","INA"
"009643796-0000","PCJT40-XL-N","Soportes de chumacera","82.432485","1051.01","2102.03","INA"
"009628673-0000","PCJT40-XL-N-FA125","Soportes de chumacera","118.15672500000001","1506.5","3013","INA"
"094571732-0000","PCJT45-XL","Soportes de chumacera","100.68421500000002","1283.72","2567.45","INA"
"000883069-0000","PCJT45-XL-I","Soportes de chumacera","100.68421500000002","1283.72","2567.45","INA"
"094571040-0000","PCJT50-XL-N","Soportes de chumacera","112.44744000000003","1433.7","2867.41","INA"
"009643826-0000","PCJT50-XL-N-I","Soportes de chumacera","112.44744000000003","1433.7","2867.41","INA"
"000978116-0000","PCJT55-XL","Soportes de chumacera","144.54531","1842.95","3685.91","INA"
"009643842-0000","PCJT60-XL-N-I","Soportes de chumacera","182.68213500000002","2329.2","4658.39","INA"
"000939552-0000","PCJTY15-XL","Soportes de chumacera","39.455505","503.06","1006.12","INA"
"000954322-0000","PCJTY17-XL","Soportes de chumacera","39.455505","503.06","1006.12","INA"
"000948292-0000","PCJTY20-XL-N","Soportes de chumacera","39.455505","503.06","1006.12","INA"
"000950939-0000","PCJTY25-XL-N","Soportes de chumacera","46.69326000000001","595.34","1190.68","INA"
"000950319-0000","PCJTY30-XL-N","Soportes de chumacera","56.28366000000002","717.62","1435.23","INA"
"096953063-0000","PCJTY30-XL-N-SSA","Soportes de chumacera","62.847090000000016","801.3","1602.6","INA"
"000950920-0000","PCJTY35-XL-N","Soportes de chumacera","65.529405","835.5","1671","INA"
"000950955-0000","PCJTY40-XL-N","Soportes de chumacera","75.68923500000001","965.04","1930.08","INA"
"000949272-0000","PCJTY45-XL-I","Soportes de chumacera","86.478435","1102.6","2205.2","INA"
"000949256-0000","PCJTY60-XL-N-I","Soportes de chumacera","169.33050000000006","2158.96","4317.93","INA"
"050686810-0000","PCJTZY50","Soportes de chumacera","161.613225","2060.57","4121.14","INA"
"000951277-0000","PCJY20-XL-N","Soportes de chumacera","39.455505","503.06","1006.12","INA"
"000951269-0000","PCJY25-XL-N","Soportes de chumacera","46.69326000000001","595.34","1190.68","INA"
"000905003-0000","PCJY30-XL-N","Soportes de chumacera","56.28366000000002","717.62","1435.23","INA"
"096953772-0000","PCJY30-XL-N-SSA","Soportes de chumacera","61.22871000000001","780.67","1561.33","INA"
"000951250-0000","PCJY35-XL-N","Soportes de chumacera","65.529405","835.5","1671","INA"
"000950297-0000","PCJY40-XL-N","Soportes de chumacera","75.68923500000001","965.04","1930.08","INA"
"000949183-0000","PCJY45-XL-I","Soportes de chumacera","86.478435","1102.6","2205.2","INA"
"000949159-0000","PCJY50-XL-N","Soportes de chumacera","100.68421500000002","1283.72","2567.45","INA"
"000949175-0000","PCJY60-XL-N-I","Soportes de chumacera","169.33050000000006","2158.96","4317.93","INA"
"009643451-0000","PME20-XL-N","Soportes de chumacera","54.245700000000014","691.63","1383.27","INA"
"009643460-0000","PME25-XL-N","Soportes de chumacera","61.078860000000006","778.76","1557.51","INA"
"007443099-0000","PME30-XL-N","Soportes de chumacera","73.321605","934.85","1869.7","INA"
"009643702-0000","PME35-XL-N","Soportes de chumacera","84.83008500000003","1081.58","2163.17","INA"
"009643761-0000","PME40-XL-N","Soportes de chumacera","100.27962000000001","1278.57","2557.13","INA"
"000941239-0000","PME45-XL","Soportes de chumacera","119.35552500000003","1521.78","3043.57","INA"
"009643800-0000","PME50-XL-N","Soportes de chumacera","128.30157000000003","1635.85","3271.69","INA"
"000983195-0000","PME55-XL","Soportes de chumacera","156.71313","1998.09","3996.18","INA"
"009644202-0000","PME60-XL-N","Soportes de chumacera","199.33047000000008","2541.46","5082.93","INA"
"000942588-0000","PMEY20-XL-N","Soportes de chumacera","47.742210000000014","608.71","1217.43","INA"
"000947032-0000","PMEY25-XL-N","Soportes de chumacera","56.478465000000014","720.1","1440.2","INA"
"000952702-0000","PMEY30-XL-N","Soportes de chumacera","68.63130000000001","875.05","1750.1","INA"
"000964417-0000","PMEY35-XL-N","Soportes de chumacera","78.52140000000001","1001.15","2002.3","INA"
"000940038-0000","PMEY40-XL-N","Soportes de chumacera","92.172735","1175.2","2350.4","INA"
"000949094-0000","PMEY45-XL","Soportes de chumacera","104.760135","1335.69","2671.38","INA"
"000949108-0000","PMEY50-XL-N","Soportes de chumacera","116.538345","1485.86","2971.73","INA"
"000949116-0000","PMEY60-XL-N","Soportes de chumacera","187.98682500000004","2396.83","4793.66","INA"
"000830968-0000","PSHE12-XL","Soportes de chumacera","49.27068000000002","628.2","1256.4","INA"
"000830976-0000","PSHE15-XL","Soportes de chumacera","49.27068000000002","628.2","1256.4","INA"
"000830984-0000","PSHE17-XL","Soportes de chumacera","49.27068000000002","628.2","1256.4","INA"
"009644709-0000","PSHE20-XL-N","Soportes de chumacera","51.593354999999995","657.82","1315.63","INA"
"009644733-0000","PSHE25-XL-N","Soportes de chumacera","59.04090000000001","752.77","1505.54","INA"
"094291268-0000","PSHE30-XL-N","Soportes de chumacera","71.95797000000002","917.46","1834.93","INA"
"009644784-0000","PSHE30-XL-N-I","Soportes de chumacera","71.95797000000002","917.46","1834.93","INA"
"094611807-0000","PSHE35-XL-N","Soportes de chumacera","84.83008500000003","1081.58","2163.17","INA"
"009644806-0000","PSHE35-XL-N-I","Soportes de chumacera","84.83008500000003","1081.58","2163.17","INA"
"094570019-0000","PSHE40-XL-N","Soportes de chumacera","100.27962000000001","1278.57","2557.13","INA"
"009644822-0000","PSHE40-XL-N-I","Soportes de chumacera","100.27962000000001","1278.57","2557.13","INA"
"000831050-0000","PSHE45-XL","Soportes de chumacera","118.15672500000001","1506.5","3013","INA"
"009644865-0000","PSHE50-XL-N","Soportes de chumacera","129.09577500000003","1645.97","3291.94","INA"
"000983187-0000","PSHE55-XL","Soportes de chumacera","156.71313","1998.09","3996.18","INA"
"094731411-0000","PSHE60-XL-N","Soportes de chumacera","201.33846000000005","2567.07","5134.13","INA"
"009644881-0000","PSHE60-XL-N-I","Soportes de chumacera","201.33846000000005","2567.07","5134.13","INA"
"000888745-0000","PSHEY20-XL-N","Soportes de chumacera","45.5544","580.82","1161.64","INA"
"000891533-0000","PSHEY25-XL-N","Soportes de chumacera","54.380565000000004","693.35","1386.7","INA"
"094578494-0000","PSHEY30-XL-N","Soportes de chumacera","67.057875","854.99","1709.98","INA"
"000891541-0000","PSHEY30-XL-N-I","Soportes de chumacera","67.057875","854.99","1709.98","INA"
"094714568-0000","PSHEY35-XL-N","Soportes de chumacera","78.52140000000001","1001.15","2002.3","INA"
"000893757-0000","PSHEY35-XL-N-I","Soportes de chumacera","78.52140000000001","1001.15","2002.3","INA"
"094716447-0000","PSHEY40-XL-N","Soportes de chumacera","92.172735","1175.2","2350.4","INA"
"000893889-0000","PSHEY40-XL-N-I","Soportes de chumacera","92.172735","1175.2","2350.4","INA"
"000949035-0000","PSHEY50-XL-N","Soportes de chumacera","116.538345","1485.86","2971.73","INA"
"000859710-0000","RAE12-XL-NPP-FA106","Soportes de chumacera","27.377595000000003","349.06","698.13","INA"
"000850144-0000","RAE15-NPP","Soportes de chumacera","27.377595000000003","349.06","698.13","INA"
"000849707-0000","RAE15-XL-NPP-B","Soportes de chumacera","27.377595000000003","349.06","698.13","INA"
"000843180-0000","RAE15-XL-NPP-FA106","Soportes de chumacera","27.377595000000003","349.06","698.13","INA"
"000849758-0000","RAE17-XL-NPP-B","Soportes de chumacera","27.377595000000003","349.06","698.13","INA"
"000843210-0000","RAE17-XL-NPP-FA106","Soportes de chumacera","27.377595000000003","349.06","698.13","INA"
"000850209-0000","RAE20-XL-NPP","Soportes de chumacera","30.104865000000004","383.84","767.67","INA"
"000849790-0000","RAE20-XL-NPP-B","Soportes de chumacera","30.104865000000004","383.84","767.67","INA"
"000842974-0000","RAE20-XL-NPP-FA106","Soportes de chumacera","29.835135000000005","380.4","760.8","INA"
"000973122-0000","RAE20-XL-NPP-NR","Soportes de chumacera","35.01994500000001","446.5","893.01","INA"
"000850241-0000","RAE25-XL-NPP","Soportes de chumacera","32.187780000000004","410.39","820.79","INA"
"000849847-0000","RAE25-XL-NPP-B","Soportes de chumacera","32.187780000000004","410.39","820.79","INA"
"000843040-0000","RAE25-XL-NPP-FA106","Soportes de chumacera","32.187780000000004","410.39","820.79","INA"
"000973130-0000","RAE25-XL-NPP-NR","Soportes de chumacera","39.35061000000001","501.72","1003.44","INA"
"000849898-0000","RAE30-XL-NPP-B","Soportes de chumacera","38.46649500000001","490.45","980.9","INA"
"000843113-0000","RAE30-XL-NPP-FA106","Soportes de chumacera","38.46649500000001","490.45","980.9","INA"
"000973165-0000","RAE30-XL-NPP-NR","Soportes de chumacera","48.431520000000006","617.5","1235","INA"
"000849960-0000","RAE35-XL-NPP-B","Soportes de chumacera","47.007945","599.35","1198.7","INA"
"000843172-0000","RAE35-XL-NPP-FA106","Soportes de chumacera","47.007945","599.35","1198.7","INA"
"000973246-0000","RAE35-XL-NPP-NR","Soportes de chumacera","57.72222000000002","735.96","1471.92","INA"
"000850020-0000","RAE40-XL-NPP-B","Soportes de chumacera","57.21273000000001","729.46","1458.92","INA"
"000843229-0000","RAE40-XL-NPP-FA106","Soportes de chumacera","56.61333000000002","721.82","1443.64","INA"
"000973203-0000","RAE40-XL-NPP-NR","Soportes de chumacera","72.49743000000002","924.34","1848.68","INA"
"000843245-0000","RAE45-XL-NPP-FA106","Soportes de chumacera","68.48145000000002","873.14","1746.28","INA"
"000850063-0000","RAE50-XL-NPP-B","Soportes de chumacera","73.84608000000001","941.54","1883.08","INA"
"000843253-0000","RAE50-XL-NPP-FA106","Soportes de chumacera","73.27665000000002","934.28","1868.55","INA"
"000877344-0000","RAE60-XL-NPP","Soportes de chumacera","120.17970000000001","1532.29","3064.58","INA"
"000817090-0000","RALE20-XL-NPP-B","Soportes de chumacera","28.966005","369.32","738.63","INA"
"000843288-0000","RALE20-XL-NPP-FA106","Soportes de chumacera","28.681290000000004","365.69","731.37","INA"
"000817759-0000","RALE25-XL-NPP","Soportes de chumacera","30.779190000000003","392.43","784.87","INA"
"000817643-0000","RALE25-XL-NPP-B","Soportes de chumacera","31.153815000000005","397.21","794.42","INA"
"000818437-0000","RALE30-XL-NPP-B","Soportes de chumacera","37.417545000000004","477.07","954.15","INA"
"000843342-0000","RALE30-XL-NPP-FA106","Soportes de chumacera","36.99796500000001","471.72","943.45","INA"
"009642633-0000","RASE20-XL-N","Soportes de chumacera","51.18876","652.66","1305.31","INA"
"009642676-0000","RASE25-XL-N","Soportes de chumacera","56.478465000000014","720.1","1440.2","INA"
"094291160-0000","RASE30-XL-N","Soportes de chumacera","68.63130000000001","875.05","1750.1","INA"
"009642706-0000","RASE30-XL-N-I","Soportes de chumacera","68.63130000000001","875.05","1750.1","INA"
"094613028-0000","RASE35-XL-N","Soportes de chumacera","79.90002000000001","1018.73","2037.45","INA"
"009642730-0000","RASE35-XL-N-I","Soportes de chumacera","79.90002000000001","1018.73","2037.45","INA"
"094570043-0000","RASE40-XL-N","Soportes de chumacera","91.72318500000002","1169.47","2338.94","INA"
"009642790-0000","RASE40-XL-N-I","Soportes de chumacera","91.72318500000002","1169.47","2338.94","INA"
"000830704-0000","RASE45-XL","Soportes de chumacera","111.65323500000004","1423.58","2847.16","INA"
"094569975-0000","RASE50-XL-N","Soportes de chumacera","122.18769000000005","1557.89","3115.79","INA"
"009642820-0000","RASE50-XL-N-I","Soportes de chumacera","122.18769000000005","1557.89","3115.79","INA"
"000939463-0000","RASE55-XL","Soportes de chumacera","159.964875","2039.55","4079.1","INA"
"094570000-0000","RASE60-XL-N","Soportes de chumacera","199.765035","2547","5094.01","INA"
"009642838-0000","RASE60-XL-N-I","Soportes de chumacera","199.765035","2547","5094.01","INA"
"000877468-0000","RASE65-214-XL-I","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"094571031-0000","RASE70-XL","Soportes de chumacera","343.06659","4374.1","8748.2","INA"
"000898414-0000","RASE70-XL-FA164-I","Soportes de chumacera","374.1454800000001","4770.35","9540.71","INA"
"000877476-0000","RASE70-XL-I","Soportes de chumacera","343.06659","4374.1","8748.2","INA"
"000877484-0000","RASE75-XL","Soportes de chumacera","423.8507250000001","5404.1","10808.19","INA"
