sap,desc,usd,precio_mxn,familia,marca
"095230378-0000","BSB2047-SU-XL","92.64060000000002","2362.34","BSB","BARDEN"
"117742538-0000","BSB2047UH G-73","164.33550000000002","4190.56","BSB","BARDEN"
"117742520-0000","BSB2047UH O-11","164.33550000000002","4190.56","BSB","BARDEN"
"117743151-0000","BSB2562DUH G-73","352.6803","8993.35","BSB","BARDEN"
"117725196-0000","BSB2562DUH O-11","352.09755","8978.49","BSB","BARDEN"
"117743178-0000","BSB2562QUH G-73","742.4235","18931.80","BSB","BARDEN"
"117743160-0000","BSB2562QUH O-11","742.4235","18931.80","BSB","BARDEN"
"039620808-0000","BSB2562-SU","120.5127","3073.07","BSB","BARDEN"
"095230408-0000","BSB2562-SU-XL","138.66120000000004","3535.86","BSB","BARDEN"
"117743143-0000","BSB2562UH G-73","185.53095000000005","4731.04","BSB","BARDEN"
"117743135-0000","BSB2562UH O-11","185.49765000000002","4730.19","BSB","BARDEN"
"039620859-0000","BSB3062-2Z-SU","109.84005","2800.92","BSB","BARDEN"
"095403450-0000","BSB3062-2Z-SU-D-XL","123.0102","3136.76","BSB","BARDEN"
"095230637-0000","BSB3062-2Z-SU-XL","109.84005","2800.92","BSB","BARDEN"
"117743500-0000","BSB3062DUH G-73","369.81315","9430.24","BSB","BARDEN"
"117724920-0000","BSB3062DUH O-11","368.0982","9386.50","BSB","BARDEN"
"117743526-0000","BSB3062QUH G-73","779.3365500000001","19873.08","BSB","BARDEN"
"117743518-0000","BSB3062QUH O-11","775.8733500000002","19784.77","BSB","BARDEN"
"039620832-0000","BSB3062-SU","98.0352","2499.90","BSB","BARDEN"
"095230629-0000","BSB3062-SU-XL","98.0352","2499.90","BSB","BARDEN"
"117743496-0000","BSB3062UH G-73","194.15565","4950.97","BSB","BARDEN"
"117743488-0000","BSB3062UH O-11","193.97250000000003","4946.30","BSB","BARDEN"
"039620735-0000","BSB3572-SU","132.4341","3377.07","BSB","BARDEN"
"095230653-0000","BSB3572-SU-XL","132.4341","3377.07","BSB","BARDEN"
"095230688-0000","BSB4072-2Z-SU-XL","155.7441","3971.47","BSB","BARDEN"
"117752355-0000","BSB4072DUH G-73","413.73585","10550.26","BSB","BARDEN"
"117725218-0000","BSB4072DUH O-11","413.73585","10550.26","BSB","BARDEN"
"117752371-0000","BSB4072QUH G-73","871.9938000000001","22235.84","BSB","BARDEN"
"117752363-0000","BSB4072QUH O-11","871.9938000000001","22235.84","BSB","BARDEN"
"039620751-0000","BSB4072-SU","148.3515","3782.96","BSB","BARDEN"
"095230670-0000","BSB4072-SU-XL","148.3515","3782.96","BSB","BARDEN"
"117752223-0000","BSB4072UH G-73","217.99845000000005","5558.96","BSB","BARDEN"
"117752215-0000","BSB4072UH O-11","217.99845000000005","5558.96","BSB","BARDEN"
"068745680-0000","BSB4090-SU","691.1248499999999","17623.68","BSB","BARDEN"
"094107840-0000","BSB4090-SU-XL","259.69005","6622.10","BSB","BARDEN"
"094961514-0000","BSB45100-SU-XL","184.78170000000003","4711.93","BSB","BARDEN"
"068746016-0000","BSB50100-SU","401.83110000000005","10246.69","BSB","BARDEN"
"094115168-0000","BSB50100-SU-XL","401.83110000000005","10246.69","BSB","BARDEN"
"084065176-0000","BSRI51-C","31.123845000000003","793.66","BSRI","INA"
"084080698-0000","BSRI61-C","92.60730000000001","2361.49","BSRI","INA"
"084082135-0000","BSRI71-C","92.60730000000001","2361.49","BSRI","INA"
"084083310-0000","BSRI72-C","77.457465","1975.17","BSRI","INA"
"006001300-0821","C081008-B/UG","4.22577","107.76","(otros)","INA"
"006001327-0821","C091110-A/UG","3.1318650000000003","79.86","(otros)","INA"
"117777242-0000","C100HC O-11","92.57400000000001","2360.64","(otros)","BARDEN"
"117777269-0000","C100HCDUL O-11","214.96815000000007","5481.69","(otros)","BARDEN"
"117777560-0000","C100HEDUL O-11","214.96815000000007","5481.69","(otros)","BARDEN"
"117777536-0000","C100HERRDUL G-75","268.68105","6851.37","(otros)","BARDEN"
"117716847-0000","C101BX48 O-67","351.51480000000004","8963.63","(otros)","BARDEN"
"117604844-0000","C101BX48D18 O-67","713.9686500000001","18206.20","(otros)","BARDEN"
"117773638-0000","C101HCDUL O-11","364.6183500000001","9297.77","(otros)","BARDEN"
"117801968-0000","C101HCRRDUL G-75 P2PF 23214","455.76045000000016","11621.89","(otros)","BARDEN"
"117801950-0000","C101HCRRUL G-75","227.9052","5811.58","(otros)","BARDEN"
"117773654-0000","C101HEDUL O-11","364.6183500000001","9297.77","(otros)","BARDEN"
"117802085-0000","C101HERRDUL G-75","455.76045000000016","11621.89","(otros)","BARDEN"
"117802077-0000","C101HERRUL G-75","227.9052","5811.58","(otros)","BARDEN"
"117773646-0000","C101HEUL O-11","182.33415000000005","4649.52","(otros)","BARDEN"
"117785687-0000","C102HCDUL O-11","380.26935","9696.87","(otros)","BARDEN"
"117604925-0000","C103BX48D12 O-67","840.9082500000002","21443.16","(otros)","BARDEN"
"117641570-0000","C103FFT6 G-46","471.9609","12035.00","(otros)","BARDEN"
"117793124-0000","C103HCDUL O-11","423.7758","10806.28","(otros)","BARDEN"
"117803340-0000","C103HERRUL G-75","264.85155000000003","6753.71","(otros)","BARDEN"
"117605000-0000","C104BX48D12 O-67","929.6694","23706.57","(otros)","BARDEN"
"117802506-0000","C104HC O-11","193.4064","4931.86","(otros)","BARDEN"
"117785717-0000","C104HCDUL O-11","435.94695","11116.65","(otros)","BARDEN"
"117802859-0000","C104HCRRDUL G-75 P2PF 23244","544.9545","13896.34","(otros)","BARDEN"
"117802808-0000","C104HCRRUL G-75","272.46059999999994","6947.75","(otros)","BARDEN"
"117802514-0000","C104HCUL O-11","217.94850000000005","5557.69","(otros)","BARDEN"
"117802611-0000","C104HEDUL O-11","435.94695","11116.65","(otros)","BARDEN"
"117803014-0000","C104HERRDUL G-75","544.9545","13896.34","(otros)","BARDEN"
"117802980-0000","C104HERRUL G-75","272.46059999999994","6947.75","(otros)","BARDEN"
"117605050-0000","C105BX48D17 O-67","971.4109500000001","24770.98","(otros)","BARDEN"
"117779571-0000","C105HC O-11","228.68774999999997","5831.54","(otros)","BARDEN"
"117779610-0000","C105HCDUL O-11","506.50964999999997","12916.00","(otros)","BARDEN"
"117779580-0000","C105HE O-11","228.68774999999997","5831.54","(otros)","BARDEN"
"117779628-0000","C105HEDUL O-11","506.50964999999997","12916.00","(otros)","BARDEN"
"117779660-0000","C105HERRDUL G-75","633.1495500000001","16145.31","(otros)","BARDEN"
"117779601-0000","C105HEUL O-11","253.29645","6459.06","(otros)","BARDEN"
"117746959-0000","C105SST5 G-39","493.97220000000004","12596.29","(otros)","BARDEN"
"117751367-0000","C105SST5 G-75","501.6978000000001","12793.29","(otros)","BARDEN"
"117605093-0000","C105SST5 G-79","441.59130000000005","11260.58","(otros)","BARDEN"
"117888184-0000","C105SST5 G-81","589.6431","15035.90","(otros)","BARDEN"
"117605131-0000","C106BX48D17 O-67","1095.15375","27926.42","(otros)","BARDEN"
"117778613-0000","C106HC O-11","259.12395","6607.66","(otros)","BARDEN"
"117778656-0000","C106HCDUL O-11","567.3820499999999","14468.24","(otros)","BARDEN"
"117778672-0000","C106HCRRUL G-75","354.66165000000007","9043.87","(otros)","BARDEN"
"117778630-0000","C106HCUL O-11","283.6827","7233.91","(otros)","BARDEN"
"117778621-0000","C106HE O-11","259.12395","6607.66","(otros)","BARDEN"
"117778664-0000","C106HEDUL O-11","567.3820499999999","14468.24","(otros)","BARDEN"
"117778702-0000","C106HERRDUL G-75","709.2567","18086.05","(otros)","BARDEN"
"117778648-0000","C106HEUL O-11","283.6827","7233.91","(otros)","BARDEN"
"117636622-0000","C106SST5 G-18","396.63630000000006","10114.23","(otros)","BARDEN"
"117605158-0000","C106SST5 G-33","396.63630000000006","10114.23","(otros)","BARDEN"
"117655910-0000","C106SST5 G-46","370.41254999999995","9445.52","(otros)","BARDEN"
"117605166-0000","C106SST5 G-74","396.63630000000006","10114.23","(otros)","BARDEN"
"117605190-0000","C107BX48D17 O-67","1299.3993","33134.68","(otros)","BARDEN"
"117778940-0000","C107HC O-11","303.7959000000001","7746.80","(otros)","BARDEN"
"117778982-0000","C107HCDUL O-11 23270","656.7093000000001","16746.09","(otros)","BARDEN"
"117779008-0000","C107HCRRUL G-75","410.47245000000004","10467.05","(otros)","BARDEN"
"117778966-0000","C107HCUL O-11","328.42125000000004","8374.74","(otros)","BARDEN"
"117778958-0000","C107HE O-11","303.7959000000001","7746.80","(otros)","BARDEN"
"117778990-0000","C107HEDUL O-11","656.7093000000001","16746.09","(otros)","BARDEN"
"117779032-0000","C107HERRDUL G-75","820.96155","20934.52","(otros)","BARDEN"
"117778974-0000","C107HEUL O-11","328.42125000000004","8374.74","(otros)","BARDEN"
"117605212-0000","C108BX48D22 O-67","1407.0915000000002","35880.83","(otros)","BARDEN"
"117793264-0000","C108HC O-11","323.82585","8257.56","(otros)","BARDEN"
"117785369-0000","C108HCDUL O-11","696.71925","17766.34","(otros)","BARDEN"
"117793221-0000","C108HCUL O-11","348.36795000000006","8883.38","(otros)","BARDEN"
"117793310-0000","C108HE O-11","323.82585","8257.56","(otros)","BARDEN"
"117793353-0000","C108HEDUL O-11","696.71925","17766.34","(otros)","BARDEN"
"117793477-0000","C108HERRDUL G-75","870.9282000000001","22208.67","(otros)","BARDEN"
"117793302-0000","C108HEUL O-11","348.36795000000006","8883.38","(otros)","BARDEN"
"117793523-0000","C109HC O-11","394.90470000000005","10070.07","(otros)","BARDEN"
"117786128-0000","C109HCDUL O-11","838.97685","21393.91","(otros)","BARDEN"
"117793744-0000","C109HCRRDUL G-75 P2PF 23294","1048.70025","26741.86","(otros)","BARDEN"
"117793736-0000","C109HCRRUL G-75","524.3751","13371.57","(otros)","BARDEN"
"117793531-0000","C109HCUL O-11","419.4801","10696.74","(otros)","BARDEN"
"117793574-0000","C109HE O-11","394.90470000000005","10070.07","(otros)","BARDEN"
"117793612-0000","C109HEDUL O-11","838.97685","21393.91","(otros)","BARDEN"
"117793825-0000","C109HERRDUL G-75","1048.70025","26741.86","(otros)","BARDEN"
"117793795-0000","C109HERRUL G-75","524.3751","13371.57","(otros)","BARDEN"
"117793582-0000","C109HEUL O-11","419.4801","10696.74","(otros)","BARDEN"
"117605239-0000","C110BX48DL O-67","1751.58","44665.29","(otros)","BARDEN"
"117794040-0000","C110HC O-11","417.63194999999996","10649.61","(otros)","BARDEN"
"117785130-0000","C110HCDUL O-11","884.4313500000001","22553.00","(otros)","BARDEN"
"117794252-0000","C110HCRRUL G-75","552.7800000000001","14095.89","(otros)","BARDEN"
"117794058-0000","C110HCUL O-11","442.2240000000001","11276.71","(otros)","BARDEN"
"117794066-0000","C110HE O-11","417.63194999999996","10649.61","(otros)","BARDEN"
"117794082-0000","C110HEDUL O-11","884.4313500000001","22553.00","(otros)","BARDEN"
"117794287-0000","C110HERRDUL G-75","1105.5267000000001","28190.93","(otros)","BARDEN"
"117794260-0000","C110HERRUL G-75","552.7800000000001","14095.89","(otros)","BARDEN"
"117794074-0000","C110HEUL O-11","442.2240000000001","11276.71","(otros)","BARDEN"
"117794465-0000","C111HC O-11","538.67745","13736.27","(otros)","BARDEN"
"117914843-0000","C111HCDUL G-75","1025.29035","26144.90","(otros)","BARDEN"
"117785830-0000","C111HCDUL O-11","1126.5223500000002","28726.32","(otros)","BARDEN"
"117794503-0000","C111HCRRUL G-75","704.1118500000001","17954.85","(otros)","BARDEN"
"117794473-0000","C111HCUL O-11","563.2861500000001","14363.80","(otros)","BARDEN"
"117794481-0000","C111HE O-11","538.67745","13736.27","(otros)","BARDEN"
"117768138-0000","C111HEDUL O-11","1126.5223500000002","28726.32","(otros)","BARDEN"
"117794538-0000","C111HERRDUL G-75","1408.17375","35908.43","(otros)","BARDEN"
"117794520-0000","C111HERRUL G-75","704.1118500000001","17954.85","(otros)","BARDEN"
"117794490-0000","C111HEUL O-11","563.2861500000001","14363.80","(otros)","BARDEN"
"117794775-0000","C112HC O-11","597.45195","15235.02","(otros)","BARDEN"
"117890197-0000","C112HCDUL O-11","1243.9881000000003","31721.70","(otros)","BARDEN"
"117794899-0000","C112HCRRDUL G-75 P2PF 23324","1555.0267500000002","39653.18","(otros)","BARDEN"
"117794880-0000","C112HCRRUL G-75","777.5217","19826.80","(otros)","BARDEN"
"117794783-0000","C112HCUL O-11","622.0440000000001","15862.12","(otros)","BARDEN"
"117794791-0000","C112HE O-11","597.45195","15235.02","(otros)","BARDEN"
"117794813-0000","C112HEDUL O-11","1243.9881000000003","31721.70","(otros)","BARDEN"
"117794910-0000","C112HERRDUL G-75","1555.0267500000002","39653.18","(otros)","BARDEN"
"117794902-0000","C112HERRUL G-75","777.5217","19826.80","(otros)","BARDEN"
"117794805-0000","C112HEUL O-11","622.0440000000001","15862.12","(otros)","BARDEN"
"117795151-0000","C113HC O-11","620.9617499999999","15834.52","(otros)","BARDEN"
"117785890-0000","C113HCDUL O-11","1291.041","32921.55","(otros)","BARDEN"
"117795240-0000","C113HCRRDUL G-75 P2PF 23334","1613.7679500000004","41151.08","(otros)","BARDEN"
"117795232-0000","C113HCRRUL G-75","806.90895","20576.18","(otros)","BARDEN"
"117795160-0000","C113HCUL O-11","645.50385","16460.35","(otros)","BARDEN"
"117795178-0000","C113HE O-11","620.9617499999999","15834.52","(otros)","BARDEN"
"117795208-0000","C113HEDUL O-11","1291.041","32921.55","(otros)","BARDEN"
"117795267-0000","C113HERRDUL G-75","1613.7679500000004","41151.08","(otros)","BARDEN"
"117795259-0000","C113HERRUL G-75","806.90895","20576.18","(otros)","BARDEN"
"117795194-0000","C113HEUL O-11","645.50385","16460.35","(otros)","BARDEN"
"117795623-0000","C114HC O-11","695.05425","17723.88","(otros)","BARDEN"
"117769037-0000","C114HCDUL G-75","1404.3775500000002","35811.63","(otros)","BARDEN"
"117785083-0000","C114HCDUL O-11","1439.226","36700.26","(otros)","BARDEN"
"117795755-0000","C114HCRRUL G-75","899.5495500000001","22938.51","(otros)","BARDEN"
"117795631-0000","C114HCUL O-11","719.6129999999999","18350.13","(otros)","BARDEN"
"117795640-0000","C114HE O-11","695.05425","17723.88","(otros)","BARDEN"
"117795666-0000","C114HEDUL O-11","1439.226","36700.26","(otros)","BARDEN"
"117795780-0000","C114HERRDUL G-75","1799.0824500000003","45876.60","(otros)","BARDEN"
"117795771-0000","C114HERRUL G-75","899.5495500000001","22938.51","(otros)","BARDEN"
"117795658-0000","C114HEUL O-11","719.6129999999999","18350.13","(otros)","BARDEN"
"117795984-0000","C115HC O-11","759.1234500000002","19357.65","(otros)","BARDEN"
"117796000-0000","C115HCDUL O-11","1567.3311","39966.94","(otros)","BARDEN"
"117796220-0000","C115HCRRDUL G-75 P2PF 23354","1959.1888500000002","49959.32","(otros)","BARDEN"
"117796212-0000","C115HCRRUL G-75","979.5861000000002","24979.45","(otros)","BARDEN"
"117795992-0000","C115HCUL O-11","783.66555","19983.47","(otros)","BARDEN"
"117796018-0000","C115HE O-11","759.1234500000002","19357.65","(otros)","BARDEN"
"117781428-0000","C115HEDUL O-11","1567.3311","39966.94","(otros)","BARDEN"
"117796247-0000","C115HERRDUL G-75","1959.1888500000002","49959.32","(otros)","BARDEN"
"117796239-0000","C115HERRUL G-75","979.5861000000002","24979.45","(otros)","BARDEN"
"117796026-0000","C115HEUL O-11","783.66555","19983.47","(otros)","BARDEN"
"117796433-0000","C116HC O-11","1137.1117500000003","28996.35","(otros)","BARDEN"
"117786276-0000","C116HCDUL O-11","2323.3743","59246.04","(otros)","BARDEN"
"117796506-0000","C116HCRRDUL G-75","2904.17625","74056.49","(otros)","BARDEN"
"117796484-0000","C116HCRRUL G-75","1452.1131000000003","37028.88","(otros)","BARDEN"
"117796441-0000","C116HCUL O-11","1161.6538500000004","29622.17","(otros)","BARDEN"
"117796450-0000","C116HE O-11","1137.1117500000003","28996.35","(otros)","BARDEN"
"117796476-0000","C116HEDUL O-11","2323.3743","59246.04","(otros)","BARDEN"
"117796514-0000","C116HERRDUL G-75","2904.17625","74056.49","(otros)","BARDEN"
"117796492-0000","C116HERRUL G-75","1452.1131000000003","37028.88","(otros)","BARDEN"
"117796468-0000","C116HEUL O-11","1161.6538500000004","29622.17","(otros)","BARDEN"
"117716901-0000","C117HDL O-67","2550.96315","65049.56","(otros)","BARDEN"
"117796573-0000","C118HC O-11","1343.0556000000001","34247.92","(otros)","BARDEN"
"117786314-0000","C118HCDUL O-11","2735.2953","69750.03","(otros)","BARDEN"
"117802190-0000","C118HCRRUL G-75","1709.5720500000002","43594.09","(otros)","BARDEN"
"117786306-0000","C118HCUL O-11","1367.6476499999999","34875.02","(otros)","BARDEN"
"117796670-0000","C118HE O-11","1343.0556000000001","34247.92","(otros)","BARDEN"
"117796697-0000","C118HEDUL O-11","2735.2953","69750.03","(otros)","BARDEN"
"117802298-0000","C118HERRDUL G-75","3419.1441","87188.17","(otros)","BARDEN"
"117802263-0000","C118HERRUL G-75","1709.5720500000002","43594.09","(otros)","BARDEN"
"117796689-0000","C118HEUL O-11","1367.6476499999999","34875.02","(otros)","BARDEN"
"117605263-0000","C119HDL O-67","2951.2957499999998","75258.04","(otros)","BARDEN"
"117796913-0000","C120HC O-11","1559.106","39757.20","(otros)","BARDEN"
"117786349-0000","C120HCDUL O-11","3167.3128500000003","80766.48","(otros)","BARDEN"
"117802352-0000","C120HCRRDUL G-75 P2PF 23384","3959.1369000000004","100957.99","(otros)","BARDEN"
"117802328-0000","C120HCRRUL G-75","1979.5851000000005","50479.42","(otros)","BARDEN"
"117796921-0000","C120HCUL O-11","1583.6481","40383.03","(otros)","BARDEN"
"117796930-0000","C120HE O-11","1559.106","39757.20","(otros)","BARDEN"
"117796956-0000","C120HEDUL O-11","3167.3128500000003","80766.48","(otros)","BARDEN"
"117802433-0000","C120HERRDUL G-75","3959.1369000000004","100957.99","(otros)","BARDEN"
"117802409-0000","C120HERRUL G-75","1979.5851000000005","50479.42","(otros)","BARDEN"
"117796948-0000","C120HEUL O-11","1583.6481","40383.03","(otros)","BARDEN"
"006001351-6063","C162116-A/0-7","5.349645000000001","136.42","(otros)","INA"
"006001351-0821","C162116-A/UG","3.8661300000000005","98.59","(otros)","INA"
"000254231-6063","C182416/0-7","9.335655000000003","238.06","(otros)","INA"
"117605271-0000","C1900HDL O-67","391.32495","9978.79","(otros)","BARDEN"
"117687464-0000","C1901HDL O-67","417.06585","10635.18","(otros)","BARDEN"
"117605280-0000","C1902HDL O-67","442.77345000000014","11290.72","(otros)","BARDEN"
"117605298-0000","C1903HDL O-67","454.79475","11597.27","(otros)","BARDEN"
"117605310-0000","C1904HDL O-67","478.72080000000005","12207.38","(otros)","BARDEN"
"117605328-0000","C1905HDL O-67","563.2861500000001","14363.80","(otros)","BARDEN"
"117605344-0000","C1906HDL O-67","593.1063000000001","15124.21","(otros)","BARDEN"
"117605352-0000","C1907HDL O-67","690.9583500000001","17619.44","(otros)","BARDEN"
"117716871-0000","C1908HDL O-67","751.7641500000001","19169.99","(otros)","BARDEN"
"117716880-0000","C1910HDL O-67","944.43795","24083.17","(otros)","BARDEN"
"117651753-0000","C1911HDL O-67","1029.3363000000002","26248.08","(otros)","BARDEN"
"117605360-0000","C1913HDL O-67","1161.6372","29621.75","(otros)","BARDEN"
"117749699-0000","C1914HCDUL O-11","1320.1951500000002","33664.98","(otros)","BARDEN"
"117716898-0000","C1918HDL O-67","2323.3743","59246.04","(otros)","BARDEN"
"117797138-0000","C200HC O-11","152.64720000000003","3892.50","(otros)","BARDEN"
"117849375-0000","C200HCDUL G-48","343.30635000000007","8754.31","(otros)","BARDEN"
"117797162-0000","C200HCDUL O-11","361.82115","9226.44","(otros)","BARDEN"
"117797472-0000","C200HCRRDUL G-75 P2PF 23394","380.73555","9708.76","(otros)","BARDEN"
"117797197-0000","C200HEDUL O-11","354.66165000000007","9043.87","(otros)","BARDEN"
"117797499-0000","C200HERRDUL G-75","443.33955000000003","11305.16","(otros)","BARDEN"
"117909050-0000","C200HY19RC11 O-11","85.96395000000001","2192.08","(otros)","BARDEN"
"117797910-0000","C201HCDUL O-11","373.959","9535.95","(otros)","BARDEN"
"117797960-0000","C201HCRRDUL G-75 P2PF 23404","515.7837000000001","13152.48","(otros)","BARDEN"
"117797944-0000","C201HEDUL O-11","373.959","9535.95","(otros)","BARDEN"
"117797987-0000","C201HERRDUL G-75","467.4654","11920.37","(otros)","BARDEN"
"051613786-6063","C202616-A/0-7","9.470520000000002","241.50","(otros)","INA"
"117784834-0000","C202HCDUL O-11","382.15080000000006","9744.85","(otros)","BARDEN"
"117798339-0000","C202HCRRDUL G-75 P2PF 23414","600.6654000000001","15316.97","(otros)","BARDEN"
"117798231-0000","C202HEDUL O-11","382.15080000000006","9744.85","(otros)","BARDEN"
"117784656-0000","C203HCDUL O-11","409.7898","10449.64","(otros)","BARDEN"
"117770582-0000","C203HCRRDUL G-75 P2PF 23424","519.147","13238.25","(otros)","BARDEN"
"117798436-0000","C203HCUL O-11","204.89490000000004","5224.82","(otros)","BARDEN"
"117798460-0000","C203HEDUL O-11","409.7898","10449.64","(otros)","BARDEN"
